fishid,id,light_type,reading,rep,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,waterbody
NAR061219005,R-NAR061219005,R,CJF_1,1,15,1.5984981431107448,0.5049070984967908,0.6764194150497496,0.8037748158525755,0.9169858607788044,1.004721329711392,1.0845358094919828,1.1518923162406827,1.2192525695169458,1.2741585962888824,1.3109504062893143,1.3567974514117165,1.3998163746643115,1.463214260100795,1.523216900682485,1.5984981431107448,NA,NA,NA,NA,NA,NA,NAR
NAR061219005,R-NAR061219005,R,CJF_2,2,15,1.542539787232574,0.4418900547731124,0.6090534900846357,0.7372529975325166,0.8537365635398856,0.9481232836957758,1.0196435850895254,1.0834999183878553,1.1518164426148367,1.2183897122287135,1.2466900036219482,1.2916532682355677,1.3428199783909436,1.4049330570761684,1.4796571356366863,1.542539787232574,NA,NA,NA,NA,NA,NA,NAR
NAR061219005,R-NAR061219005,R,CJF_3,3,14,1.5821658130202587,0.4743752842136934,0.7580897480758575,0.8836077341980026,0.9776169003926176,1.0514186411032427,1.130449337716059,1.2042510784266849,1.2512556615239914,1.3005205235100075,1.3730965725078803,1.4183581703044577,1.472851988192664,1.530640672145535,1.5821658130202587,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219005,R-NAR061219005,R,JRS_1,1,16,1.5859875406789805,0.5658190576992842,0.6630152721395228,0.7854335165699271,0.8400494720778515,0.9039198604763233,1.012608229210133,1.0733938066450894,1.146215080655655,1.2016781257240714,1.235851041326331,1.2859915540282087,1.3179267482274444,1.359659917599267,1.422683216437246,1.4714330972965926,1.5100814557048987,NA,NA,NA,NA,NA,NAR
NAR061219005,R-NAR061219005,R,LEL_1,1,11,1.4853310262703054,0.5217569081455536,0.7132867555886702,0.8507873190218858,0.933249227397099,1.0215119757704072,1.07390194488569,1.1319030403982768,1.1875084014358654,1.2557223786949578,1.3113277397325467,1.3820006893335661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219005,R-NAR061219005,R,LSR_1,1,12,1.044828812189044,0.41787523619349487,0.47011283893823724,0.5148367554759555,0.5559829292624207,0.6082461177717857,0.6567524631776297,0.7164525806002239,0.7538163255185633,0.8173244575738875,0.8807046608061527,0.9590610649233122,1.0150299250069896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219005,R-NAR061219005,R,MJS_1,1,14,1.5776080338840754,0.5607425332090964,0.6598694893146342,0.7689323025941276,0.8940869187299603,0.98179693514945,1.0489719011763217,1.122966148930286,1.1786469700597713,1.254708431159199,1.3060232099637437,1.3403512342332253,1.3876544859121862,1.4448935947651023,1.500574415894587,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219006,R-NAR061219006,R,CJF_1,1,7,1.2943142343169014,0.5750140092526409,0.7879788108903053,0.9040575920405239,1.00148009470599,1.1039690286261596,1.1939561543905677,1.2943142343169014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219006,R-NAR061219006,R,CJF_2,2,7,1.2850056468307158,0.48149594198675366,0.7713712948554419,0.8909224356619478,0.9984216727227582,1.1030653495901463,1.1912040028959658,1.2850056468307158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219006,R-NAR061219006,R,CJF_3,3,7,1.2080351812714,0.5363434148144379,0.7193592085902321,0.8270568764091979,0.9436854489319642,1.047346649255108,1.1205198509315457,1.2080351812714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219006,R-NAR061219006,R,JRS_1,1,4,1.3466145249643684,0.8373345636378522,0.9509972118734469,1.0525500720477028,1.2252460001347534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219006,R-NAR061219006,R,LEL_1,1,4,1.1156762773506987,0.6556913995658524,0.74275334997547,0.8577495694216817,0.9562185213807255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219006,R-NAR061219006,R,LSR_1,1,7,1.4316911024215775,0.6090873552142241,0.7710073546346454,0.8519673543448558,0.9975274967330223,1.0948473534754877,1.1837774603390594,1.2878084960582896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219006,R-NAR061219006,R,MJS_1,1,4,1.1865949840857077,0.7629935127142586,0.8801912289615613,0.9700866733543674,1.0775235036823922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219007,R-NAR061219007,R,CJF_1,1,5,1.110080547096376,0.38623464075420166,0.6803854374851204,0.8685785512712897,1.0081718384423293,1.110080547096376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219007,R-NAR061219007,R,CJF_2,2,5,1.0598240388494324,0.3556350138733393,0.6514514098216779,0.8324101347721443,0.9571166547548934,1.0598240388494324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219007,R-NAR061219007,R,CJF_3,3,5,1.0863978864732728,0.3581382660410742,0.645840587763131,0.8509918778999752,0.9858392226339477,1.0863978864732728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219007,R-NAR061219007,R,JRS_1,1,4,1.0485546232036198,0.4693314201504757,0.7000804728025617,0.8706248232117701,0.995287505279721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219007,R-NAR061219007,R,LEL_1,1,4,1.0662003723883131,0.4736839651134958,0.698647355415883,0.8854996928387072,1.0059579641323595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219007,R-NAR061219007,R,LSR_1,1,4,0.6920442069728177,0.32483645676006917,0.44513022212965975,0.5667201637702532,0.6334403310012574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219007,R-NAR061219007,R,MJS_1,1,4,1.1440531356412647,0.5283467325411833,0.7169279005541642,0.9012038092390949,1.0459577483236835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219008,R-NAR061219008,R,CJF_1,1,3,0.8526843291347972,0.49362137740823436,0.7046474574284933,0.8526843291347972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219008,R-NAR061219008,R,CJF_2,2,3,0.8381043743453747,0.49228627050053636,0.7018398583485453,0.8381043743453747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219008,R-NAR061219008,R,CJF_3,3,3,0.809092676182779,0.449861436485876,0.6598130992822482,0.809092676182779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219008,R-NAR061219008,R,JRS_1,1,2,0.8532157228061654,0.49438719110107754,0.7105704317614674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219008,R-NAR061219008,R,LEL_1,1,2,0.8389041573724293,0.5043726825604363,0.7209056493416441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219008,R-NAR061219008,R,LSR_1,1,3,0.894186769201003,0.47561012047011336,0.577571099007125,0.7514580635214262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219008,R-NAR061219008,R,MJS_1,1,2,0.8521412349289526,0.5092566286032165,0.7100801688452141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219009,R-NAR061219009,R,CJF_1,1,4,0.9002816470979664,0.35350240902012503,0.6254930796561277,0.793318896023351,0.9002816470979664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219009,R-NAR061219009,R,CJF_2,2,4,0.9632238133819526,0.46149040462257496,0.6644363886793196,0.82601428450208,0.9632238133819526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219009,R-NAR061219009,R,CJF_3,3,4,0.9062207889832339,0.39875745879045016,0.6263532856867132,0.7675158409069838,0.9062207889832339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219009,R-NAR061219009,R,JRS_1,1,3,0.9011796664583728,0.4299150809314198,0.6194674259090847,0.7776244478802472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219009,R-NAR061219009,R,LEL_1,1,3,0.9442022381200933,0.49095247801318803,0.6839899544529074,0.8065533620116634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219009,R-NAR061219009,R,LSR_1,1,4,0.9632358981916649,0.48714843531155383,0.6786510542790203,0.8364058471654878,0.9342102424591616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219009,R-NAR061219009,R,MJS_1,1,3,0.9352840916546398,0.47875142527549414,0.671779828601182,0.8170850100755591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219010,R-NAR061219010,R,CJF_1,1,3,0.9336572012348203,0.43303466205712243,0.773772878932905,0.9336572012348203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219010,R-NAR061219010,R,CJF_2,2,3,0.9338716302372014,0.5196321746498265,0.7677575527154605,0.9338716302372014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219010,R-NAR061219010,R,CJF_3,3,3,0.9108046762445903,0.5173087425722696,0.7759060579180836,0.9108046762445903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219010,R-NAR061219010,R,JRS_1,1,2,0.911774642405578,0.534127496590541,0.7048535970588978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219010,R-NAR061219010,R,LEL_1,1,2,0.5140138490820844,0.31221949704221225,0.44392521034161614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219010,R-NAR061219010,R,LSR_1,1,2,0.5289010512864709,0.30111535048072613,0.4312144416163066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219010,R-NAR061219010,R,MJS_1,1,2,0.5630747078643586,0.3739458397683277,0.4903795327579689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219012,R-NAR061219012,R,CJF_1,1,7,1.26896816550465,0.5358257767833929,0.6783864699258748,0.8072098624575995,0.9473750472973719,1.0631935302476607,1.1772522541007384,1.26896816550465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219012,R-NAR061219012,R,CJF_2,2,7,1.304235663440608,0.5511074676126996,0.7111429730905967,0.8608441127633314,0.9877566448732115,1.1018321896662213,1.2047342363578184,1.304235663440608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219012,R-NAR061219012,R,CJF_3,3,7,1.2996342915445964,0.5036264287699317,0.7288078773230571,0.8536354829515084,0.9657319897182998,1.0943210063967808,1.2146637681194172,1.2996342915445964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219012,R-NAR061219012,R,JRS_1,1,7,1.298497725857199,0.35893433072475395,0.5099508401591425,0.7243087020743695,0.8741636169239663,0.9826877945958519,1.1020336277898208,1.2046472917207316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219012,R-NAR061219012,R,LEL_1,1,6,1.27423720474372,0.5241020482751975,0.6741767377605871,0.831493089327079,0.9452957652810423,1.074741130320876,1.1923710767108584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219012,R-NAR061219012,R,LSR_1,1,6,0.7778077156068711,0.3084042496364698,0.4346758394804803,0.5168214460253001,0.6034274142458262,0.6503677608428658,0.71631791906272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219012,R-NAR061219012,R,MJS_1,1,6,0.7948893043955592,0.3173781512589794,0.4459075638175942,0.535512087637645,0.5935130221387074,0.661926444913595,0.7251336235515717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219013,R-NAR061219013,R,CJF_1,1,7,1.283885150187195,0.5845379806780054,0.771256413677324,0.9095164856138311,1.0132196333283616,1.1014863327156235,1.1817278056419651,1.283885150187195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219013,R-NAR061219013,R,CJF_2,2,7,1.2781654500365665,0.5930317234897547,0.7746116092227558,0.9181292069519177,1.0110904031518309,1.119169833258266,1.1891404344083214,1.2781654500365665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219013,R-NAR061219013,R,CJF_3,3,7,1.2836793088974423,0.5940112183117051,0.7769506426022401,0.9106737351702623,1.003851066136306,1.1072428121973084,1.1874142879825507,1.2836793088974423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219013,R-NAR061219013,R,JRS_1,1,6,1.2477263695826033,0.5456992470823464,0.748196809302516,0.8884619194974772,0.9957234743524472,1.0864832515374223,1.1656564936796723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219013,R-NAR061219013,R,LEL_1,1,6,1.2614681843859574,0.5823489634149618,0.7721141719795199,0.8674286307814886,1.0057613033975528,1.105677032742017,1.1873083190636187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219013,R-NAR061219013,R,LSR_1,1,8,0.7726329461393114,0.2234117628719839,0.291480218647376,0.3572507561064173,0.44319031112356505,0.5165222516836859,0.5779919263702948,0.6258913645875828,0.704564490363919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219013,R-NAR061219013,R,MJS_1,1,6,1.319384776304217,0.6014210982942755,0.7897736502903963,0.9370095323627065,1.0471351157909887,1.128197154333462,1.2229760865834223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219014,R-NAR061219014,R,CJF_1,1,6,1.3001095233498305,0.5482263891516713,0.7375694699053927,0.8984937597758235,1.0244677105791664,1.1725374417842453,1.3001095233498305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219014,R-NAR061219014,R,CJF_2,2,6,1.298934974531399,0.5579790679234494,0.742415638674407,0.8938750711417199,1.0360935048372173,1.1693625883505117,1.298934974531399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219014,R-NAR061219014,R,CJF_3,3,6,1.2538162757253541,0.5389499114075842,0.6870584061484222,0.8628203973426434,1.0282779909150443,1.1497989135939632,1.2538162757253541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219014,R-NAR061219014,R,JRS_1,1,5,0.8041681913450576,0.32178266598014077,0.45253275837289386,0.5722322999462842,0.6659549072042978,0.7293920370623522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219014,R-NAR061219014,R,LEL_1,1,5,1.244938182052454,0.5510368494804421,0.720467243850328,0.8751870571317215,1.0063047916822527,1.1402777771314545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219014,R-NAR061219014,R,LSR_1,1,5,0.8035077986288383,0.3232672929675486,0.43288843757112955,0.5512776585343915,0.6531820047918763,0.723951812792651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219014,R-NAR061219014,R,MJS_1,1,5,0.7642984150715698,0.3447141563522125,0.45722630777622597,0.5436513997471961,0.6366819780132652,0.6978480020243778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219015,R-NAR061219015,R,CJF_1,1,15,1.7296814205207716,0.48327820150927797,0.694646718660453,0.8235123599072673,0.9423348086423893,1.0229110859387451,1.1094466213279697,1.1799284311786742,1.2503589660954195,1.3309352433917754,1.389293437320906,1.4659139675333352,1.5404540743358839,1.6088810982436865,1.6692428031817599,1.7296814205207716,NA,NA,NA,NA,NA,NA,NAR
NAR061219015,R-NAR061219015,R,CJF_2,2,15,1.7244983878574,0.466812914133885,0.6800259156694991,0.8231732801747406,0.9212345706995668,1.0118216971007608,1.0938636132589736,1.1944819744628608,1.2347599202621113,1.3287781155481644,1.4115850646487695,1.465325314135572,1.5418381104953,1.6039705636366053,1.664310979041242,1.7244983878574,NA,NA,NA,NA,NA,NA,NAR
NAR061219015,R-NAR061219015,R,CJF_3,3,15,1.7449289359753237,0.5176847288845076,0.6956590144261829,0.8210060029029985,0.9483974191565607,1.0231028911085336,1.1079718547075126,1.1868834766864382,1.255572959781628,1.3324401539838069,1.4073215676459676,1.4598902174740984,1.5407876199930415,1.6155517391817438,1.6783425278936097,1.7449289359753237,NA,NA,NA,NA,NA,NA,NAR
NAR061219015,R-NAR061219015,R,JRS_1,1,15,1.702622494745893,0.5013808414849722,0.5869371064437271,0.6828966241036236,0.8249147417284886,0.947076578087041,1.019337496750666,1.099497948413048,1.1954574660729445,1.238235598552322,1.3180076763231003,1.3906569688783286,1.4438383540588478,1.5394094978271409,1.598375070195636,1.6627364558605036,NA,NA,NA,NA,NA,NA,NAR
NAR061219015,R-NAR061219015,R,LEL_1,1,15,1.7095061166577437,0.46132688735666494,0.5262128579169001,0.6457070890992348,0.7790415769372143,0.9187483922097301,0.9816816715181659,1.0605793166270918,1.1490690001019712,1.234338972645434,1.2956623964881615,1.3701404054143504,1.4368076493333402,1.5135811852974204,1.5637698097367823,1.6449629818835996,NA,NA,NA,NA,NA,NA,NAR
NAR061219015,R-NAR061219015,R,LSR_1,1,15,1.8054030912693926,0.5658465426920393,0.6582841861772861,0.7499553553191796,0.9048041145984295,0.9922701458128564,1.0737425989653266,1.1852415798090394,1.272452119575682,1.3184154498705212,1.4053704981893793,1.4706506572904692,1.5387998596986452,1.632259468975029,1.7051247922062402,1.775632055025934,NA,NA,NA,NA,NA,NA,NAR
NAR061219015,R-NAR061219015,R,MJS_1,1,14,1.793920014978484,0.6450614706874516,0.7467007407022437,0.8883472250322969,0.986733480315258,1.0912436778156986,1.1599601669874429,1.2575822477780378,1.3127082740139064,1.3938689643829774,1.4514838308583111,1.5205824072762386,1.5942765769269136,1.6576332983735445,1.7317095552704025,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219016,R-NAR061219016,R,CJF_1,1,14,1.4201837346451485,0.3336557578095307,0.5840478380969875,0.7177371646842954,0.8044061941588003,0.8859872891421565,0.9709603404529452,1.038372562405338,1.0910550504805268,1.1460077731906697,1.2083186650269149,1.264967365900774,1.3272782577370195,1.3890282887270256,1.4201837346451485,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219016,R-NAR061219016,R,CJF_2,2,12,1.397860535976144,0.5470927535990746,0.6616804873604895,0.7651366452629731,0.8333260469772036,0.9189571840912996,0.998233763333313,1.048981429647677,1.1140157515914402,1.1833994078023824,1.2373021538872138,1.3003312522260737,1.397860535976144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219016,R-NAR061219016,R,CJF_3,3,13,1.4515666499544853,0.35340385032807836,0.6061505956881303,0.7419269281732594,0.8225883759163838,0.9167311104413355,0.9744517433605703,1.0645727191457575,1.1088120652831652,1.1745762156819288,1.2497998941227546,1.3116554222556727,1.3803647302534234,1.4515666499544853,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219018,R-NAR061219018,R,CJF_1,1,4,1.061248433613175,0.5850196946835007,0.7679259252336028,0.9432693014310887,1.061248433613175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219018,R-NAR061219018,R,CJF_2,2,4,1.0259118583628386,0.57310255537965,0.7772214373977273,0.9366592858143346,1.0259118583628386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219018,R-NAR061219018,R,CJF_3,3,4,0.9862393642727398,0.5266212939906338,0.727728611280001,0.8699983220456851,0.9862393642727398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219019,R-NAR061219019,R,CJF_1,1,13,1.523606590782475,0.4878668121943214,0.6402225262275374,0.7799701364449753,0.8701917925428863,0.9755211995899977,1.0485603072025766,1.1173967135432294,1.1883079174200146,1.250548187754641,1.3172035841598393,1.3858275657018475,1.4548232906414833,1.523606590782475,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219019,R-NAR061219019,R,CJF_2,2,13,1.513064158661478,0.45867034661363165,0.6298442680789647,0.7497028827270562,0.847473451772768,0.9330604125054347,1.0403667226169007,1.1066643562651541,1.1667780117009894,1.2283999488722612,1.3143556058285077,1.3716705427463773,1.431415501958633,1.513064158661478,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219019,R-NAR061219019,R,CJF_3,3,13,1.5408766151384756,0.4826197687143927,0.6414639288715561,0.7681167242230829,0.8710288102530567,0.9632940091378719,1.064176999086878,1.122388872665196,1.186604466696363,1.261884786822956,1.3348017397083678,1.399100901529588,1.4721849899951063,1.5408766151384756,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219020,R-NAR061219020,R,CJF_1,1,20,1.6951829531868414,0.37769259302513863,0.5804463972474806,0.6909939109266795,0.7793682099292035,0.8436532984847432,0.9380233534569989,1.0082334069368974,1.0725892865378097,1.1328654059392997,1.1830306136489501,1.2493378845428578,1.3095786084216618,1.351690482300527,1.42605108702522,1.45418466214894,1.4923583579191275,1.554585868613613,1.6148973835377891,1.649026714631241,1.6951829531868414,NA,NAR
NAR061219020,R-NAR061219020,R,CJF_2,2,19,1.6711446497875906,0.38109586827721487,0.5517130999587636,0.684156157620335,0.7583233727077204,0.8446275738596971,0.9087629509029952,0.9810529727660768,1.0613076771187744,1.127396232318444,1.189654416137438,1.2317349464701572,1.2959463084455218,1.3461814835980253,1.406410504328581,1.466525547661038,1.5387395845920524,1.5848784411016472,1.6309793051452088,1.6711446497875906,NA,NA,NAR
NAR061219020,R-NAR061219020,R,CJF_3,3,20,1.7133545129731707,0.3835695595352502,0.5783848082030163,0.709108339212757,0.8216298055959651,0.8858562818338118,0.9521223218974407,1.0203894233354744,1.078593464224417,1.1549225648371373,1.2132036106288357,1.2574002218969431,1.2995572693392687,1.3517966285563743,1.393972927224389,1.4341481645179983,1.4883885851095084,1.582823494220317,1.612897168513458,1.6570937797815664,1.7133545129731707,NA,NAR
NAR061219020,R-NAR061219020,R,JRS_1,1,19,1.7500607163761,0.5011107944082183,0.6771972868653893,0.7963889832027717,0.8722947655205798,0.9427293625034487,1.005095343958177,1.0646566515083005,1.145895456686779,1.205456764236902,1.2569494562588859,1.31664892628328,1.3789458265008732,1.4195652290901124,1.4601846316793512,1.4954019301707862,1.5495611336231045,1.6118580338406978,1.652477436429937,1.6958324316866462,NA,NA,NAR
NAR061219020,R-NAR061219020,R,LEL_1,1,19,1.7239954442558165,0.41784567556219643,0.48771965910139203,0.6204270154835936,0.7340913358668207,0.8078753922937256,0.8861263323792178,0.9461137715449642,1.003700725650154,1.0477137868025366,1.1280311254860595,1.2001942319316359,1.2478946416633767,1.303860645787239,1.3599380120652762,1.41534720541826,1.475780093200709,1.5397889674083403,1.6036864794617962,1.6418344312826152,NA,NA,NAR
NAR061219020,R-NAR061219020,R,LSR_1,1,18,1.7597610417600602,0.5077909766390685,0.6108991059328083,0.7469471956756655,0.8393988850081326,0.9260370340773135,0.9964825287977357,1.067205349393957,1.1297625113468497,1.1978558876872283,1.2602743867022206,1.3066388943063545,1.3878794919259487,1.4395028880417686,1.4882195140259447,1.5615717788780101,1.6293878293425887,1.6756136740088228,1.7133965341559267,NA,NA,NA,NAR
NAR061219020,R-NAR061219020,R,MJS_1,1,18,1.7371859692158773,0.4912073640437811,0.6700497612244031,0.7903118545306952,0.8704127419853435,0.9278537156909494,0.9964347579096229,1.059255877510309,1.1278369197289824,1.1723971937812512,1.245978605172096,1.2836396264376542,1.3591199214430383,1.4058006033584853,1.4793820147493304,1.539323173041023,1.5867634084022855,1.638824236212812,1.687625325991437,NA,NA,NA,NAR
NAR061219021,R-NAR061219021,R,JRS_1,1,7,1.1526121525056723,0.5669602034320563,0.6837341254948563,0.7616087952232291,0.8462319946924766,0.9224004907207513,0.99515663934883,1.083154103688515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219021,R-NAR061219021,R,LEL_1,1,7,1.265372012723834,0.6781615120453521,0.8040963943669202,0.8674295997117784,0.953373887543581,1.0327375231969387,1.1175005887624834,1.163172447634479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219021,R-NAR061219021,R,LSR_1,1,7,1.2134614127563852,0.6304564286318599,0.7270446075735384,0.8186032493893008,0.9050270234587086,0.9795747700737278,1.0643132542161275,1.140572623413265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219021,R-NAR061219021,R,MJS_1,1,7,1.213272392100061,0.634888525158311,0.7444448259334592,0.834142778388447,0.9072440837242212,0.9891715815198312,1.0768548850313553,1.1369093855633408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219022,R-NAR061219022,R,CJF_1,1,13,1.5836912421866285,0.543834655778132,0.7476314894030647,0.8607302219458509,0.9609178297082456,1.0455480422102887,1.1237226923221362,1.2038019883891022,1.2466873643234813,1.3009556518614447,1.37837743641667,1.4618671095519984,1.530939926793691,1.5836912421866285,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219022,R-NAR061219022,R,CJF_2,2,13,1.5523573729520617,0.5530864932271548,0.6717038952060472,0.8204320240386309,0.8908542102540231,1.0038145679493515,1.0749489035414992,1.1438565270154089,1.2003367058630736,1.2428748773430107,1.340779871611494,1.417571251487205,1.505676719930042,1.5523573729520617,NA,NA,NA,NA,NA,NA,NA,NA,NAR
